Name,Ingredients,Instructions
Erdbeer-Creme,"['400 g\xa0\xa0frische Erdbeeren', '1 Zweig \xa0Minze', '100 g \xa0\xa0Marzipanrohmasse', '50 g \xa0\xa0Joghurt', '250 ml \xa0Sahne', '1 TL \xa0\xa0Zucker']","['Erdbeeren waschen, von den grünen Stielchen befreien und 300 g in Scheiben schneiden.', 'Minzblätter vom Stängel zupfen und fein hacken.', 'Restliche Erdbeeren, Joghurt, Minze und Marzipanmasse pürieren.', 'Sahne mit dem Zucker steif schlagen. Unter die Erdbeermasse heben.', 'Kleine Schüsseln mit Frischhaltefolie auskleiden.', 'Schichtweise Erdbeerscheibchen und Marzipanmasse übereinander einfüllen. Auf dem Tassenboden sollte dabei ein Erdbeerscheibchen liegen, die letzte Schicht sollte Creme sein.', 'Schälchen für etwa 2 Stunden im Kühlschrank kalt stellen.', 'Zum Servieren auf Tellerchen stürzen und die Frischhaltefolie entfernen.']"
Seelachs mit weißen Bohnen,"['4 \xa0\xa0große Tomaten', '4 Zehen \xa0Knoblauch', '1 \xa0\xa0Zwiebel', '4 Blätter\xa0Salbei', '50 g \xa0\xa0Schinkenspeck', '10 EL \xa0\xa0Olivenöl', '1 Zweig \xa0Rosmarin', '200 ml \xa0Gemüsebrühe', '450 g \xa0\xa0weiße Bohnen (Dose)', 'Salz, Pfeffer', '8 \xa0\xa0Seelachsfilets', '4 Zweige \xa0Thymian', '30 g \xa0\xa0Butter']","['Tomaten kreuzweise einritzen und für eine Minute in kochendes Wasser geben. Herausheben und häuten. Tomaten vierteln, von Kernen und grünen Stielansätzen befreien und das Fruchtfleisch in grobe Stücke schneiden.', '2 Knoblauchzehen und die Zwiebel abziehen und fein würfeln. Salbei sehr fein hacken.', 'Schinkenspeck würfeln.', '5 EL Olivenöl in einer Pfanne erhitzen, Speckwürfel, Zwiebeln und Knoblauch darin etwa 3 Minuten andünsten.', 'Salbei, Rosmarinzweig, Brühe und Bohnen dazugeben. Bei niedriger Hitze etwa 5 Minuten kochen.', 'Mit Salz und Pfeffer abschmecken. Tomatenstücken dazu geben und mit geschlossenem Deckel warm stellen.', 'Backofen vorheizen.', 'Seelachsfilets mit Salz und Pfeffer würzen. Restliches Olivenöl in einer ofenfesten Pfanne erhitzen und den Fisch darin kurz von beiden Seiten anbraten.', 'Zwei Knoblauchzehen mit der Gabel zerdrücken. Zusammen mit den Thymianzweigen zum Fisch geben.', 'Bei mittlerer Hitze und geschlossenem Deckel etwa 5 Minuten garen.', 'Butter dazu geben, Fisch wenden und bei geschlossenem Deckel weitere 5 Minuten garen.', 'Fisch warm mit dem Bohnengemüse servieren.']"
Brokkoli-Salat,"['250 g \xa0\xa0Penne', 'Salz', '500 g \xa0\xa0Brokkoli', '100 g \xa0\xa0geräucherter Hartkäse', '100 g \xa0\xa0getrocknete Tomaten in Öl', '250 g \xa0\xa0Saure Sahne', '1 EL \xa0\xa0Olivenöl', '2 TL \xa0\xa0Sojasoße', 'Pfeffer, Zucker', '3 EL \xa0\xa0Sesam']","['Nudeln bissfest garen.', 'Brokkoli putzen, in Röschen teilen, bissfest garen und kalt abschrecken. Etwa 4 EL des Kochwassers aufbewahren.', 'Käse würfeln. Die eingelegten Tomaten halbieren und Streifen schneiden.', 'Saure Sahne mit Olivenöl, Sojasoße und dem Brokkoliwasser zu einem glatten Dressing verrühren. Mit Salz, Pfeffer und Zucker abschmecken.', 'Nudeln, Brokkoli, Käse und getrocknete Tomaten mit dem Dressing vermengen und etwa 30 Minuten ziehen lassen.', 'Sesam ohne Fett goldbraun rösten. Vor dem Servieren über den Salat streuen.']"
Gefüllte Kohlrabi-Schnitzel,"['2 \xa0\xa0Kohlrabi', '2 L \xa0\xa0Gemüsebrühe', '200 g \xa0\xa0mittelalter Gouda', '2 \xa0\xa0Eier', '3 EL \xa0\xa0Mehl', '100 g \xa0\xa0Paniermehl', 'Öl']","['Kohlrabi waschen, schälen und in sehr dünne Scheiben schneiden.', 'Gemüsebrühe aufkochen. Kohlrabischeiben darin etwa 5 Minuten bissfest garen.', 'Käse in feine Scheiben hobeln.', 'Kohlrabischeiben kurz abtropfen lassen. Die eine Hälfte noch warm mit Käse belegen, die anderen Scheiben auf den Käse legen, so dass „Sandwiches“ entstehen. Andrücken und auskühlen lassen.', 'Eier verquirlen.', 'Kohlrabischnitzel in Mehl wenden. Anschließend erst durch die Eimasse, dann durch das Paniermehl ziehen.', 'Öl erhitzen und die panierten Kohlrabischnitzel darin goldbraun braten.']"
Kirsch-Vanille-Konfitüre,"['1 kg \xa0\xa0Sauerkirschen (entsteint)', '3 Stangen \xa0Vanille', '½ \xa0\xa0Zitrone', '500 g \xa0\xa0Gelierzucker 2:1', 'Salz']","['Die Hälfte der Kirschen pürieren. Mark aus den Vanilleschoten kratzen. Zitrone auspressen.', 'Kirschmus mit den restlichen Kirschen, Zitronensaft, Vanillemark und Gelierzucker zum Kochen bringen.', 'Etwa 3 Minuten kochen lassen und dabei gleichmäßig umrühren. Schaum abschöpfen. Mit Salz abschmecken.', 'Heiß in gründlich ausgespülte Schraubgläser füllen, sofort verschließen und auf dem Deckel stehend auskühlen lassen.']"
Himbeer-Parfait,"['150 g \xa0\xa0Quark (20 % Fett)', '100 g \xa0\xa0Kefir', '½ Becher \xa0Saure Sahne', '3 EL \xa0\xa0brauner Zucker', '200 - 300 g \xa0Himbeeren', '20 g \xa0\xa0Edelbitter-Schokolade']","['Quark, Kefir, Sahne und Zucker gut verrühren.', 'Etwa eine Hand voll Himbeeren zurückbehalten, den Rest verlesen und die Hälfte davon pürieren.', 'Fruchtpüree und die verlesenen Himbeeren unter die Quarkmasse mischen.', 'Masse in Portionsschälchen füllen, über Nacht im Gefrierfach fest werden lassen.', 'Schokolade in feine Streifen hobeln.', 'Parfaits vor dem Servieren etwas antauen lassen und mit den Schokoladen-Hobeln sowie den restlichen Himbeeren bestreuen.']"
Heidelbeer-Sorbet,"['1/2\xa0Zitrone (unbehandelt)', '500 - 600 g \xa0Heidelbeeren', '50 g \xa0Puderzucker', '200 g \xa0Joghurt']","['Die unbehandelte Zitrone waschen und den Saft auspressen. 2 EL des Zitronensaftes bereit stellen. Anschließend 1/2 TL der Schale abreiben.', 'Heidelbeeren waschen und 2 EL beiseite legen. Den restlichen Heidelbeeren angeriebene Zitronenschale, Zitronensaft und Puderzucker zugeben und (z.B. mit Mixer oder einem Schneidstab) fein pürieren.', 'Joghurt zugeben und kräftig unterschlagen.', 'Fertige Heidelbeermasse in eine vorgekühlte Schüssel füllen, kalt stellen und mit den beiseite gestellten Heidelbeeren verzieren.']"
Kalte Melonensuppe,"['1/2\xa0Honigmelone oder Wassermelone', '1/2 l \xa0Buttermilch', 'Salz', '1/2 EL Honig (flüssig) oder Agavendicksaft', 'Zitronenmelisse oder Pfefferminze (frisch)', '1 EL\xa0Zitronensaft', '125ml\xa0Apfelsaft (naturtrüb)']","['Fruchtfleisch der Melone würfeln und Kerne entfernen.', 'Den Großteil der Würfel in Buttermilch, Honig, Hälfte der Kräuter und Zitronensaft pürieren.', 'Mit Salz abschmecken und den Apfelsaft zugeben.', 'Einige Stunden kalt stellen, kurz vor dem Servieren mit den restlichen Melonenwürfeln und Kräuterblättchen garnieren.']"
Erbsen-Omelette,"['800g \xa0Erbsen (in Schoten)', '4 \xa0Eier', '1 \xa0Saure Sahne (10% Fett)', 'Kräutersalz, Pfeffer', '1Bund Basilikum', '250g \xa0Kirschtomaten', '20ml \xa0Öl']","['Erbsen aus der Schote lösen.', 'Eier mit der sauren Sahne verschlagen, anschließend die Erbsen beigeben.', 'Die Masse mit Kräutersalz und Pfeffer würzen.', 'Basilikum waschen, gut abtropfen lassen und Blättchen von Stielen entfernen. Große Blätter halbieren. Kirschtomaten waschen, halbieren oder ggf. vierteln.', 'Die Hälfte vom Öl in einer Pfanne erhitzen und Hälfte von Eiermasse, den\xa0 Basilikumblättchen sowie Tomatenhälften hineingeben.', 'Omelette etwa 5 Minuten mit Deckel braten, dabei einmal wenden.', 'Restliches Öl erhitzen und ein zweites Omelette backen.', 'Die Omelettes jeweils halbieren und Basilikum garniert auf 4 Teller anrichten.']"
Auberginen-Moussaká,"['2 \xa0Auberginen', 'Salz', 'Öl', '2 \xa0Zwiebeln', '400g \xa0Rinderhackfleisch', '4 \xa0Tomaten', '1 TL \xa0Oregano', '1 EL \xa0Petersilie', '200ml \xa0Rotwein (trocken)', '20g\xa0Butter', '4 EL \xa0Mehl', '400ml \xa0Milch', 'Salz, Pfeffer', 'Zimt (gemahlen)', 'Muskat (gerieben)', '½ \xa0Zitrone (Saft)', '50g \xa0Käse (gerieben, Emmentaler oder Parmesan)']","['Auberginen in Scheiben schneiden und mit Salz bestreuen. Etwa 10 Minuten ruhen lassen und anschließend trockentupfen.', 'Etwas Öl in einer Pfanne erhitzen. Auberginenscheiben bei starker Hitze von beiden Seiten goldbraun braten und beiseite stellen.', 'Zwiebeln abziehen und fein würfeln. In Öl glasig dünsten. Hackfleisch zugeben und anbraten.', 'Tomaten waschen und würfeln, zusammen mit Oregano, gehackter Petersilie und dem Wein zum Fleisch geben. Mit Salz, Pfeffer und Zimt würzen, ca. 10 Minuten schmoren und anschließend etwas abkühlen lassen.', 'Backofen auf 200 °C vorheizen.', 'Butter schmelzen, Mehl darüber stäuben und langsam die Milch zugeben, so dass eine helle Soße entsteht. Mit Salz, Pfeffer, Muskat und Zitronensaft abschmecken und den Käse unter rühren.', 'Auberginenscheiben, Hackmasse und Soße in eine Auflaufform schichten. Oben mit Auberginen und Soße enden. Das Moussaká ca. 40 Minuten überbacken.']"
Aprikosen Shake,"['4 - 6\xa0Aprikosen', '1 \xa0Pfirsich', '1 \xa0Birne', '3 EL \xa0Zitronensaft', '2 TL \xa0Honig', '1l \xa0Buttermilch (oder Dickmilch)', 'Piment']","['Gesamtes Obst waschen, entsteinen und in Stücke schneiden. Eine Birnenachtel beiseite legen.', 'Zusammen mit Zitronensaft, Honig und Buttermilch (im Mixer) pürieren.', 'Zum servieren fein mit Piment (gemahlen) bestreuen und mit Birnenachtel garnieren.']"
Fenchel-Taschen,"['1 Paket Blätterteig', '4 Tomaten', '2 Fenchelknollen (mittelgroß)', '1 Zwiebel', '1 Knoblauchzehe', '2 EL Olivenöl', '200 g Mangold', '100 g rohen Schinken', 'Salz, Pfeffer, Oregano', '80 g Emmentaler (gerieben)']","['Blätterteig ggf. auftauen. Tomaten würfeln, Fenchel (ohne Strunk) in Scheiben schneiden und beiseite stellen. Zwiebel und Knoblauch häuten und fein würfeln. Olivenöl in einem Topf erhitzen und Zwiebel sowie Knoblauch glasig andünsten. Backofen vorheizen.', 'Gewürfelte Tomaten und anschließend den Fenchel zugeben. Mangold in Streifen schneiden und dazugeben. Bei offenem Topf und kleiner Flamme köcheln lassen bis der Mangold zusammengefallen ist.', 'Schinken klein schneiden und ebenfalls unterrühren. Mit Salz, Pfeffer, Oregano, oder anderen Kräutern abschmecken. Die Masse etwas auskühlen lassen.', 'Blätterteig in einer Auflaufform auslegen und mit etwas geriebenem Käse bestreuen. Die Füllung in der Mitte verteilen. Mit zweiter Hälfte des Käses bestreuen. Blätterteig zusammenfalten, an den offenen Enden einschlagen und mehrmals mit einer Gabel einstechen.', 'Bei 200°C ca. 20 Minuten backen, bis die Taschen goldbraun sind.']"
Scharfer Joghurt,"['2 Tomaten', '1 Rettich (klein bis mittel)', '½ Bund Petersilie', '500 g Naturjoghurt', '1 EL Olivenöl', 'Salz, grüner Pfeffer, Paprika']","['Tomaten waschen und fein würfeln. Rettich waschen und raspeln.', 'Petersilie waschen, trocken schütteln und fein hacken.', 'Joghurt mit Gemüse und Öl vermischen sowie mit den Gewürzen abschmecken.']"
Gurkenkaltschale,"['2 Gurken', '1 Bund Dill', '1 l Buttermilch', 'Salz, Pfeffer, Muskat', '100g Krabben']","['Gurken schälen, der Länge nach halbieren und mit dem Löffel die Kerne herauskratzen. Anschließend in kleine Stücke schneiden.', 'Stängel aus dem Dill entfernen. Gurken und die Hälfte des Dill in der Buttermilch mit dem Pürier- oder Zauberstab pürieren. Mit Salz, Pfeffer und etwas Muskat abschmecken.', 'Einige Stunden im Kühlschrank durchkühlen lassen.', 'Zur Garnitur die Krabben und restlichen Dill auf den Kaltschalenportionen verteilen.']"
Pflaumen im Salat,"['1 klein. Kopf Bataviasalat', '3 Chicorée', '750 g Pflaumen', '300 g Roquefort', '500 g frische Walnüsse', '40 g Schalotten', 'Zucker', 'Salz, Pfeffer', '6 EL Walnussöl']","['Salate putzen, waschen und grob zerpflücken. Pflaumen waschen, vierteln und die Steine entfernen.', 'Roquefort würfeln. Nüsse aufbrechen, Fleisch herauslösen und häuten. Beides mit dem Salat vermischen.', 'Schalotten abziehen und fein würfeln. Schalotten mit Salz, Zucker, Pfeffer und Öl verrühren.', 'Salat auf einer Platte anrichten und die Vinaigrette darüber geben.']"
Speckbohnen mit Kartoffelpüree,"['1 kg\xa0\xa0weich kochende Kartoffeln', '8 \xa0\xa0Wacholderbeeren', '¼ L\xa0\xa0Milch', '1 EL \xa0\xa0Butter', 'Salz', '600 g\xa0\xa0Grüne Bohnen', 'Salz', '75 g\xa0\xa0durchwachsener Räucherspeck', '1 \xa0\xa0große Zwiebel', '1 Zehe\xa0Knoblauch', '50 g \xa0\xa0Rohschinken', '1-2 Zweige\xa0Bohnenkraut', '½ Bd.\xa0\xa0Petersilie']","['Kartoffeln schälen und weich kochen.', 'Wacholderbeeren zerstoßen und mit Milch erhitzen, ohne sie aufkochen zu lassen.', 'Kartoffeln mit Butter zerstampfen.', 'Nach und nach die heiße Wacholdermilch dazugeben und weiter stampfen, bis die gewünschte cremige Konsistenz erreicht ist.', 'Mit Salz abschmecken.', 'Bohnen waschen, putzen und halbieren. Etwa 10 – 15 Minuten in Salzwasser bissfest garen. Abtropfen lassen.', 'Speck würfeln, Zwiebel abziehen und sehr fein würfeln. Knoblauch in dünne Scheiben schneiden.', 'Schinken würfeln, Blättchen des Bohnenkrauts vom Stiel lösen, Blättchen der Petersilie fein hacken.', 'Speck in einer Pfanne auslassen, Zwiebeln darin goldgelb werden lassen. Knoblauch dazu geben und glasig andünsten.', 'Bohnen, Bohnenkraut und Schinkenwürfel in die Pfanne geben und einige Zeit braten. Wenn die Bohnen an einigen Stellen goldbraun sind, die Petersilie unterheben und Hitze abstellen.', 'Bohnen zusammen mit dem Kartoffelpüree servieren.']"
Beeren mit Minz-Schaum,"['100 g \xa0\xa0Erdbeeren', '150 g \xa0\xa0Himbeeren', '150 g \xa0\xa0Blaubeeren', '10 Blätter \xa0Minze', '80 ml \xa0\xa0Weißwein', '½\xa0 \xa0Orange', '4 \xa0\xa0Eigelb', '50 g \xa0\xa0Zucker']","['Beeren waschen und gut abtropfen lassen. Orange auspressen.', 'Erdbeeren vom Grün befreien und vierteln. Mit Him- und Heidelbeeren vermengen. Beeren in Dessert-Schälchen füllen.', 'Weißwein mit 8 Minzblättern erhitzen, etwa 5 Minuten ziehen lassen, danach durch ein Sieb abgießen. Orangensaft dazugeben.', 'Eigelb und Zucker im warmen Wasserbad schaumig schlagen.', 'Weißwein-Orangensaft-Mischung langsam zum Schaum geben.', 'Wenn der Minz-Schaum cremig ist, über die Beeren verteilen.', 'Die restlichen beiden Minzblätter in zarte Streifen schneiden und über dem Dessert verstreuen.']"
Hering aus dem Ofen,"['4 \xa0\xa0Heringe (ausgenommen, küchenfertig)', '5 \xa0\xa0Zucchini', '4 \xa0\xa0Frühlingszwiebeln', '3 - 4 \xa0\xa0Zweige Basilikum', '1 EL \xa0\xa0Zitrone', '100 ml \xa0Olivenöl', 'Salz, Pfeffer', '6 \xa0\xa0Sardellenfilets', '10 EL \xa0\xa0Semmelbrösel']","['Heringe von innen und außen waschen und trocken tupfen.', 'Zucchini waschen, von den Stielen befreien, längs halbieren und in gleichmäßige, etwa 0,5 cm breite Scheiben schneiden.', 'Frühlingszwiebeln von den Wurzelenden und dem letzten Zentimeter des Grüns befreien, halbieren, waschen und trocken schütteln. Dann in feine Ringe schneiden.', 'Basilikumblätter von den Stängeln zupfen und sehr fein hacken.', 'Zucchini, Zwiebeln und die Hälfte des gehackten Basilikums mit 3 EL Öl und Zitronensaft vermengen. Mit Salz und Pfeffer würzen.', 'Sardellenfilets von störenden Gräten befreien und in kleine Stücken hacken. Mit dem restlichen Öl, dem Basilikum und Semmelbröseln vermengen.', 'Zucchini-Zwiebel-Mischung auf einem Backblech verteilen. Heringe innen und außen salzen und auf das Gemüse legen. Die oben liegende Seite mit der Semmelbrösel-Mischung bestreichen.', 'Etwa 15 Minuten im vorgeheizten Backofen garen, bis die Kruste goldbraun ist.', 'Mit Ciabatta-Scheiben servieren.']"
Mangold-Rouladen,"['1 \xa0\xa0Mangold', '20 g \xa0\xa0Parmesan', '1 \xa0\xa0Schalotte', '1 EL \xa0\xa0Olivenöl', '175 g \xa0\xa0Risottoreis', '100 ml \xa0Weißwein', '500 ml \xa0Gemüsebrühe', '1 \xa0\xa0große Fleischtomate', '2 Zweige \xa0Thymian', '500 ml \xa0Gemüsebrühe', 'Salz, Pfeffer', '2\xa0TL \xa0\xa0Mehl', '2 EL \xa0\xa0Butter', '100 ml \xa0Gemüsebrühe', '¼ L \xa0\xa0Milch', '75 g \xa0\xa0Bergkäse', '50 g \xa0\xa0Schmand', 'Salz, Pfeffer', 'Muskatnuss']","['Mangold in einzelne Blätter aufteilen, 6 – 8 große auswählen. Die Stiele abschneiden. Den dicksten Teil der Blattrippe keilförmig aus dem Blatt schneiden und zusammen mit den Stielen fein würfeln.', 'Parmesan reiben.', 'Die Blätter in reichlich Salzwasser kurz aufkochen lassen, herausheben und sehr kalt abspülen. Im Anschluss mit den Stiel-Würfelchen genauso verfahren. Abtropfen lassen.', 'Schalotte abziehen und sehr fein würfeln. Schalotten in Öl glasig werden lassen, Reis dazu geben und kurz mitdünsten.', 'Weißwein dazu geben und einkochen lassen. Wenn die Flüssigkeit aufgesogen ist, unter Rühren nach und nach Gemüsebrühe angießen und den Reis bissfest werden lassen. Parmesan unterheben.', 'Tomate mit heißem Wasser überbrühen, Schale kreuzweise einritzen und abziehen. Tomate vierteln, Stielansatz und Kerne entfernen und in zarte Streifen schneiden.', 'Thymianblättchen vom Stängel zupfen und zusammen mit den Tomatenstreifen und Mangoldwürfelchen mit dem Reis vermischen.', 'Auf jedes der Mangoldblätter einen Esslöffel Reismischung geben. Zu einer Roulade zusammenrollen und mit dickem Küchengarn verschnüren.', 'Die Mangoldrouladen im Dünsteinsatz oder auf einem Sieb etwa 7 Minuten über Wasserdampf dünsten.', 'Währenddessen 2 EL Butter in einem Topf zerlaufen lassen, Mehl einrühren und langsam Gemüsebrühe und Milch zugießen. Kräftig aufschlagen und etwa fünf Minuten kochen.', 'Bergkäse reiben und zur Soße geben, Schmand unterrühren und mit Salz, Pfeffer und Muskat abschmecken.', 'Mangold-Rouladen mit Käsesoße servieren.']"
Kirsch-Kakao-Shake,"['250 g \xa0\xa0Süßkirschen', '50 ml \xa0\xa0Orangensaft', '150 g \xa0\xa0Buttermilch', '2 - 3 EL\xa0Kakaopulver', '2 EL \xa0\xa0Zucker', '150 g \xa0\xa0Naturjoghurt', 'Schokostreusel']","['Kirschen waschen, entstielen und entsteinen, dabei vier am Stiel zusammenhängende Paare zurückbehalten.', 'Kirschen mit dem Orangensaft pürieren.', 'Buttermilch mit Zucker und Kakao leicht erwärmen, so dass sich der Kakao gut löst. Abkühlen lassen und mit Joghurt glatt rühren.', 'Kakao-Milch noch einmal mit der Kirschmasse pürieren und auf vier Gläser verteilen.', 'Mit Schokostreusel und den „Kirschohrringen“ garniert servieren.']"
Portulak-Salat,"['250 g \xa0\xa0Portulak', '250 g \xa0\xa0Feldsalat', '1 \xa0\xa0Zitrone', '3 Zehen \xa0Knoblauch', '250 g \xa0\xa0Naturjoghurt', '1 EL \xa0\xa0Olivenöl', 'Salz, Pfeffer', 'Pumpernickel', 'Butter']","['Salate verlesen, waschen und putzen.', 'Zitrone auspressen. Knoblauch sehr fein hacken.', 'Joghurt mit Olivenöl, Knoblauch und Zitronensaft zu einem glatten Dressing vermischen. Mit Salz und Pfeffer abschmecken.', 'Dressing und Portulak vermischen. Vorsichtig unter den Feldsalat heben.', 'Mit gebutterten Pumpernickel-Scheiben servieren.']"
Käse-Stachelbeer-Brote,"['250 g \xa0\xa0Stachelbeeren', '50 g \xa0\xa0brauner Zucker', '8 Blätter \xa0Salbei', '4 \xa0\xa0große Scheiben weiches Mischbrot', '150 g \xa0\xa0Almkäse']","['Stachelbeeren abwaschen, putzen und halbieren. Zucker dazu geben und etwa 15 Minuten beiseite stellen.', 'Salbeiblätter sehr fein hacken.', 'Stachelbeeren auf den Broten verteilen, Salbeiblätter darüber streuen.', 'Käse in dicke Scheiben schneiden oder hobeln und auf den Broten verteilen.', 'Im Backofen mit Oberhitze überbacken, bis der Käse angeschmolzen ist.Brote heiß servieren.']"
Porree-Penne,"['400 g \xa0\xa0grüne Bohnen', '2 Stangen \xa0Porree', '150 g \xa0\xa0Penne', '4 EL\xa0\xa0Olivenöl', '150 g \xa0\xa0Feta aus Schafsmilch', '½ Bd. \xa0\xa0Petersilie', '400 g \xa0\xa0Naturjoghurt', '3 TL \xa0\xa0Senf', '1 TL \xa0\xa0Honig', 'Salz, Pfeffer']","['Bohnen putzen, halbieren und etwa 15 Minuten bissfest kochen. Kalt abspülen.', 'Porree halbieren, abwaschen und in feine Scheiben schneiden.', 'Penne bissfest kochen und abgießen. Dabei eine Tasse Nudelwasser auffangen. Abtropfen lassen.', 'Olivenöl erhitzen und Porree darin goldbraun dünsten. Penne und Bohnen dazu geben, kurz mitschwenken und bei geschlossenem Deckel ziehen lassen.', 'Schafskäse zerbröseln. Petersilienblättchen fein hacken.', 'Joghurt mit Nudelwasser, Senf und Petersilie glattrühren. Schafskäse dazugeben und mit Honig, Salz und Pfeffer abschmecken.', 'Heiße Nudelpfanne mit kühler Joghurt-Soße servieren.']"
Gefüllte Tomaten mit Ei,"['8 \xa0\xa0große Fleischtomaten', 'Salz', '1 \xa0\xa0Zwiebel', '2 EL \xa0\xa0Olivenöl', '1 EL \xa0\xa0Tomatenmark', 'Salz, Zucker', '50 g \xa0\xa0Parmesan', '1 Bd. \xa0\xa0Schnittlauch', 'Pfeffer', '8 \xa0\xa0Eier', '8 Scheiben \xa0frisches Vollkornbrot']","['Tomaten abspülen und abtrocknen. Von oben einen Deckel abschneiden.', 'Mit einem Löffel die Kerne und einen Teil des Fruchtfleischs auslösen, so dass eine Schale entsteht.', 'Tomaten von innen salzen und umgedreht etwa eine Stunde abtropfen lassen.', 'Tomateninneres und Deckel klein schneiden. Zwiebel abziehen und fein würfeln.', 'Zwiebeln im Olivenöl glasig andünsten, Tomatenstücken dazugeben und einige Minuten einkochen lassen. Mit Salz, Zucker und Tomatenmark abschmecken.', 'Parmesan reiben. Schnittlauch in feine Röllchen schneiden.', 'Tomatensoße in einer Auflaufform verteilen. Tomatenschalen darauf setzen und von innen pfeffern.', 'Schnittlauch in die Tomaten geben. Eier jeweils erst in eine Tasse und dann in eine Tomate geben. Mit Parmesan bestreuen.', 'Tomaten im Backofen bei mittlerer Hitze etwa 25 Minuten garen, bis die Eier fest geworden sind.', 'Mit Brot servieren.']"
